No.,Time,Source,Destination,Protocol,Tag,Length,Info
17416,08:48.6,100.6.0.16,100.6.0.22,TCP,1,124,"991  >  39646 [PSH, ACK] Seq=37295 Ack=1 Win=85 Len=58 TSval=553212709 TSecr=2194850632"
17417,08:48.6,100.6.0.22,100.6.0.16,TCP,1,66,39646  >  991 [ACK] Seq=1 Ack=37353 Win=83 Len=0 TSval=2194851705 TSecr=553212709
17418,08:48.7,00:00:00_00:00:0c,Broadcast,ARP,2,42,Who has 100.6.0.12? Tell 100.6.0.23
17419,08:48.7,00:00:00_00:00:02,00:00:00_00:00:0c,ARP,2,42,100.6.0.12 is at 00:00:00:00:00:02
17420,08:48.8,100.6.0.11,100.6.0.22,TCP,1,112,"991  >  49370 [PSH, ACK] Seq=29993 Ack=1 Win=85 Len=46 TSval=3351525460 TSecr=2774401343"
17421,08:48.8,100.6.0.22,100.6.0.11,TCP,1,66,49370  >  991 [ACK] Seq=1 Ack=30039 Win=83 Len=0 TSval=2774402392 TSecr=3351525460
17422,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33240  >  22 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17423,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,53704  >  80 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17424,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,50958  >  143 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17425,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,39516  >  993 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17426,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,46818  >  1025 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17427,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,60118  >  8080 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17428,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,56872  >  1723 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17429,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,44878  >  554 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17430,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,55892  >  139 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17431,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,58728  >  8888 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362383 TSecr=0 WS=512
17432,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"22  >  33240 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17433,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"80  >  53704 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17434,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"143  >  50958 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17435,08:49.0,100.6.0.12,100.6.0.23,TCP,5,74,"993  >  39516 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=111031870 TSecr=296362383 WS=512"
17436,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"1025  >  46818 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17437,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"8080  >  60118 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17438,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"1723  >  56872 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17439,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"554  >  44878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17440,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"139  >  55892 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17441,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"8888  >  58728 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17442,08:49.0,100.6.0.23,100.6.0.12,TCP,1,66,39516  >  993 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=296362395 TSecr=111031870
17443,08:49.0,100.6.0.23,100.6.0.12,TCP,5,66,"39516  >  993 [RST, ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=296362395 TSecr=111031870"
17444,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,42718  >  53 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17445,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,51672  >  1720 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17446,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,44022  >  23 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17447,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33868  >  443 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17448,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,51246  >  111 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17449,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,46462  >  110 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362394 TSecr=0 WS=512
17450,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,38360  >  199 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362395 TSecr=0 WS=512
17451,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,42130  >  587 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362395 TSecr=0 WS=512
17452,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,58642  >  445 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17453,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,57528  >  135 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17454,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,43292  >  256 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17455,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,39934  >  3389 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17456,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33256  >  21 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17457,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"53  >  42718 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17458,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"1720  >  51672 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17459,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"23  >  44022 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17460,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"443  >  33868 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17461,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"111  >  51246 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17462,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"110  >  46462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17463,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"199  >  38360 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17464,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,44182  >  995 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362412 TSecr=0 WS=512
17465,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,58928  >  25 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17466,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,46712  >  3306 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17467,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,40594  >  113 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17468,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,58170  >  5900 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17469,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,49732  >  7000 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17470,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,55048  >  1248 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362413 TSecr=0 WS=512
17471,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"587  >  42130 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17472,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"445  >  58642 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17473,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"135  >  57528 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17474,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"256  >  43292 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17475,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"3389  >  39934 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17476,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"21  >  33256 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17477,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"995  >  44182 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17478,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"25  >  58928 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17479,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"3306  >  46712 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17480,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"113  >  40594 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17481,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"5900  >  58170 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17482,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"7000  >  49732 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17483,08:49.0,100.6.0.12,100.6.0.23,TCP,5,54,"1248  >  55048 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17484,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,36198  >  65129 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17485,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,38478  >  10082 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17486,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33836  >  30718 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17487,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,41688  >  146 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17488,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,50900  >  4242 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17489,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,44170  >  465 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17490,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,40650  >  5102 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17491,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33768  >  4321 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17492,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,45978  >  6788 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17493,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,56654  >  5678 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17494,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,43224  >  2042 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17495,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,42444  >  407 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17496,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,51204  >  1075 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17497,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,50342  >  50006 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17498,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,44204  >  1040 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17499,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,39338  >  1123 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17500,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,33468  >  8193 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17501,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,52098  >  880 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17502,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,38546  >  50500 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17503,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,59138  >  1051 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17504,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,43368  >  70 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17505,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,39190  >  5822 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17506,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,46710  >  1801 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17507,08:49.0,100.6.0.23,100.6.0.12,TCP,5,74,57174  >  1141 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362458 TSecr=0 WS=512
17508,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,38602  >  42510 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17509,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,44232  >  34572 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17510,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,55692  >  42 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17511,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,44436  >  1218 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17512,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,39588  >  1503 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17513,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,53824  >  1087 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362461 TSecr=0 WS=512
17514,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,55232  >  3920 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362462 TSecr=0 WS=512
17515,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,51350  >  51103 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362462 TSecr=0 WS=512
17516,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,42184  >  5915 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362462 TSecr=0 WS=512
17517,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,54242  >  911 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362462 TSecr=0 WS=512
17518,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"65129  >  36198 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17519,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"10082  >  38478 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17520,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"30718  >  33836 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17521,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"146  >  41688 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17522,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"4242  >  50900 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17523,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"465  >  44170 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17524,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,34558  >  5120 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362479 TSecr=0 WS=512
17525,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,39392  >  1233 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362479 TSecr=0 WS=512
17526,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,52192  >  1169 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362479 TSecr=0 WS=512
17527,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,44596  >  9878 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362479 TSecr=0 WS=512
17528,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,58480  >  19842 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362479 TSecr=0 WS=512
17529,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,45704  >  5101 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362480 TSecr=0 WS=512
17530,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,39918  >  1088 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17531,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,56868  >  20222 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17532,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,37116  >  5061 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17533,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,45158  >  3878 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17534,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,43982  >  2394 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17535,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,36034  >  1059 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17536,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,55452  >  6004 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17537,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,37916  >  9968 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17538,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,43388  >  259 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17539,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,34780  >  2022 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17540,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,40058  >  5009 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17541,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,34980  >  9200 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362484 TSecr=0 WS=512
17542,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"5102  >  40650 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17543,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"4321  >  33768 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17544,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,49878  >  6129 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362493 TSecr=0 WS=512
17545,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,41848  >  7938 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362493 TSecr=0 WS=512
17546,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,34922  >  9502 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362493 TSecr=0 WS=512
17547,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,40154  >  2967 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362493 TSecr=0 WS=512
17548,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"6788  >  45978 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17549,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"5678  >  56654 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17550,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"2042  >  43224 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17551,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,41568  >  6566 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17552,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,45342  >  3369 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17553,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,49110  >  125 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17554,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,34948  >  1063 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17555,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,39858  >  84 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17556,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,58240  >  33 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362511 TSecr=0 WS=512
17557,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"407  >  42444 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17558,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,57760  >  8086 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362516 TSecr=0 WS=512
17559,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,37358  >  3814 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362516 TSecr=0 WS=512
17560,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"1075  >  51204 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17561,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,59308  >  10000 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362522 TSecr=0 WS=512
17562,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,58586  >  7 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362522 TSecr=0 WS=512
17563,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"50006  >  50342 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17564,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,38854  >  3690 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362527 TSecr=0 WS=512
17565,08:49.1,100.6.0.23,100.6.0.12,TCP,5,74,49000  >  5221 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=296362527 TSecr=0 WS=512
17566,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"1040  >  44204 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17567,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"1123  >  39338 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17568,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"8193  >  33468 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
17569,08:49.1,100.6.0.12,100.6.0.23,TCP,5,54,"880  >  52098 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
